Indicator Name,Indicator Code,Year,Value
"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2013,3.3
"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,2013,21.14
"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,2013,0.0
Proportion of population pushed further below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.FBP1.ZS,2013,0.0
"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,2013,13.7
"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,2013,2.6
"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,2013,97.1687472979642
"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,2013,0.4
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,2013,0.0
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,2013,8.166343934
"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,2013,99.8444973906742
Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,2013,0.4
Number of maternal deaths,SH.MMR.DTHS,2013,630.0
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2013,2.86
People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,2013,96.0508053124029
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,2013,99.7787789204096
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,2013,14.0
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2013,6.3
"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,2013,4.2
Number of neonatal deaths,SH.DTH.NMRT,2013,15809.0
Number of infant deaths,SH.DTH.IMRT,2013,23266.0
Number of deaths ages 10-14 years,SH.DTH.1014,2013,2975.0
Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,2013,10.3
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,2013,9.5
Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2013,17.8240740740741
"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,2013,16.0246276855469
"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,2013,22.58939
"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,2013,75.0769119262695
"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,2013,41.5
"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,2013,11.9499998092651
"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,2013,1.19000005722046
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,2013,90.09343
"School enrollment, secondary (% gross)",SE.SEC.ENRR,2013,96.1864929199219
"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,2013,48.87004
"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,2013,87.6399993896484
Children out of school (% of primary school age),SE.PRM.UNER.ZS,2013,2.8980700969696
"Children out of school, primary, female",SE.PRM.UNER.FE,2013,377311.0
"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,2013,97.50924
"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,2013,5.77392
"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,2013,69.58227
"School enrollment, primary (% net)",SE.PRM.NENR,2013,92.80851
"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,2013,99.859748840332
"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,2013,48.71871
"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,2013,98.870002746582
"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,2013,77.2511825561523
Rule of Law: Standard Error,RL.STD.ERR,2013,0.151717498898506
Rule of Law: Number of Sources,RL.NO.SRC,2013,13.0
"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,2013,81.9905242919922
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2013,0.643072605133057
"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,2013,1.0
DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,2013,1.0
Net secondary income (Net current transfers from abroad) (current US$),NY.TRF.NCTR.CD,2013,-102971000000.0
Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,2013,18.2817127507218
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2013,54230.0
GNI per capita (current LCU),NY.GNP.PCAP.CN,2013,54232.458629122
GNI (constant LCU),NY.GNP.MKTP.KN,2013,17451632101000.0
GNI (current LCU),NY.GNP.MKTP.CN,2013,17140708000000.0
Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,2013,17.5449358299069
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2013,0.305650080049118
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2013,1.41274167855774
Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,2013,0.0
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,2.11783009919849
GDP (current US$),NY.GDP.MKTP.CD,2013,16880683000000.0
Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,2013,-1000000.0
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,1.70188036067233
"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,2013,1262126718488.9
Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,2013,46541.6908595959
Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2013,14448714729140.7
Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2013,0.339759968147249
Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2013,42616286915.5177
Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,2013,2681217202928.69
Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,2013,164604101461.513
"Services, value added (current US$)",NV.SRV.TOTL.CD,2013,12769842707000.0
Other manufacturing (% of value added in manufacturing),NV.MNF.OTHR.ZS.UN,2013,49.8290896313534
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2013,19.1988903588794
"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,2013,3240903821000.0
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,2013,138.32933673731
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,2013,142.380811961222
"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,2013,90.0473937988281
Control of Corruption: Estimate,CC.EST,2013,1.30592489242554
"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,2013,125789000000.0
"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,2013,23.7666384956687
"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,2013,719416000000.0
"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,2013,811560000000.0
"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,2013,-3088287205.77654
"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,2013,-700538000000.0
Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,2013,-2.01090797096302
"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,2013,2.32689637024758
"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2013,3376024000000.0
"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,2013,17.6482334374698
Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,2013,7.02075265556494
Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,2013,95.8
Forest area (% of land area),AG.LND.FRST.ZS,2013,33.8395963014708
Land under cereal production (hectares),AG.LND.CREL.HA,2013,59486800.0
Agricultural land (% of land area),AG.LND.AGRI.ZS,2013,45.4692938992634
"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,2013,14.382
"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,2013,15.238
Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2013,10.811
"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,2013,4.192
"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,2013,17.036
"Labor force, total",SL.TLF.TOTL.IN,2013,159795573.0
"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,2013,35.29
"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,2013,62.735
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,2013,81.4691682807667
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,2013,40.795
"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,2013,79.549
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,2013,65.955
"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,2013,56.594
"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,2013,90.5844376161046
"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,2013,8.55553681168959
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,2013,0.0844975047430786
"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,2013,93.4052775206549
"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,2013,4.42168702336089
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,2013,63.904
Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,2013,38.75
"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2013,2.82695269603054
"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,2013,46.492
"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,2013,46.033
Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,2013,19.5
Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,2013,0.9
Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2013,1.0
Income share held by highest 10%,SI.DST.10TH.10,2013,29.6
Income share held by second 20%,SI.DST.02ND.20,2013,10.4
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,2013,1033.18424485757
Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,2013,4165.38996654
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,2013,0.0
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2013,8411.42871094
Proportion of population pushed or further pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.TOT2.ZS,2013,0.0
Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,2013,4.77
Proportion of population pushed further below the 60% median consumption poverty line by out-of-pocket health care expenditure (%),SH.UHC.FBPR.ZS,2013,8.83
"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,2013,87.0
"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,2013,6.24
"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,2013,0.53
"Prevalence of overweight, weight for height (modeled estimate, % of children under 5)",SH.STA.OWGH.ME.ZS,2013,8.3
Regulatory Quality: Percentile Rank,RQ.PER.RNK,2013,86.7298583984375
"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,2013,96.2441329956055
Rule of Law: Estimate,RL.EST,2013,1.54942762851715
"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,2013,56.8720397949219
Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,2013,1.0
Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,2013,-88744515294.686
Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,2013,230238000000.0
Gross savings (current LCU),NY.GNS.ICTR.CN,2013,3133615000000.0
GNI per capita (constant LCU),NY.GNP.PCAP.KN,2013,55216.2090345475
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2013,53860.0
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,2013,2.05434899862513
GNI (current US$),NY.GNP.MKTP.CD,2013,17140708000000.0
Gross domestic savings (current LCU),NY.GDS.TOTL.CN,2013,2961705000000.0
"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2013,62089.3482369609
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2013,54844.2425797154
"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,2013,19623956113038.4
GDP (constant 2015 US$),NY.GDP.MKTP.KD,2013,17334068403000.0
Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,2013,0.120356943952869
Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,2013,16233259257000.0
GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,2013,97.3844259036065
Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2013,0.279719144616926
"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,2013,7.26097305300179
Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2013,45715.1083719593
Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2013,3.04174848082291
Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2013,0.0819546488728051
Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2013,0.0918226500008985
Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,2013,0.0
Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2013,5.59858947799959
Machinery and transport equipment (% of value added in manufacturing),NV.MNF.MTRN.ZS.UN,2013,28.353109291864
"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,2013,3240903821000.0
Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,2013,2128.4188
Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),EN.GHG.CO2.LU.OL.MT.CE.AR5,2013,-193.654112748584
Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2013,139.8933
Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,2013,6.2362
Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CH4.PI.MT.CE.AR5,2013,1.781
Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CH4.FE.MT.CE.AR5,2013,387.7625
Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,2013,6409.4189
"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,2013,0.170335533363852
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2013,12999.5687178926
Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2013,12.13
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2013,8.9
Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013,0.855894673264333
Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2013,6.73683247448954
"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2013,100.0
"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,2013,100.0
Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,2013,0.301430586203047
Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),EN.GHG.CO2.LU.OS.MT.CE.AR5,2013,43.2771596419316
Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),EN.GHG.CO2.LU.DF.MT.CE.AR5,2013,128.705679474344
Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,2013,583.766
Methane (CH4) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CH4.TR.MT.CE.AR5,2013,4.6504
Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CH4.IC.MT.CE.AR5,2013,1.5036
